Frequency Hz,Permittivity,Elec. Cond. (S/m)
8614000000000,4.039211603,107.5680652
8633800000000,4.039130271,107.5948511
8653600000000,4.039049296,107.6215821
8673400000000,4.038968678,107.6482586
8693200000000,4.038888414,107.6748807
8713000000000,4.0388085,107.7014487
8732800000000,4.038728936,107.7279628
8752600000000,4.038649718,107.7544232
8772400000000,4.038570845,107.7808302
8792200000000,4.038492313,107.807184
8812000000000,4.038414122,107.8334848
8831800000000,4.038336267,107.8597329
8851600000000,4.038258748,107.8859285
8871400000000,4.038181563,107.9120718
8891200000000,4.038104708,107.938163
8911000000000,4.038028181,107.9642023
8930800000000,4.037951982,107.9901901
8950600000000,4.037876106,108.0161264
8970400000000,4.037800553,108.0420115
8990200000000,4.037725321,108.0678456
9010000000000,4.037650406,108.0936289
9029800000000,4.037575808,108.1193617
9049600000000,4.037501524,108.1450442
9069400000000,4.037427552,108.1706765
9089200000000,4.03735389,108.1962588
9109000000000,4.037280536,108.2217915
9128800000000,4.037207488,108.2472746
9148600000000,4.037134744,108.2727084
9168400000000,4.037062303,108.2980931
9188200000000,4.036990162,108.3234289
9208000000000,4.036918319,108.348716
9227800000000,4.036846773,108.3739546
9247600000000,4.036775522,108.3991449
9267400000000,4.036704563,108.4242871
9287200000000,4.036633896,108.4493813
9307000000000,4.036563517,108.4744278
9326800000000,4.036493426,108.4994268
9346600000000,4.036423621,108.5243784
9366400000000,4.036354099,108.5492829
9386200000000,4.036284859,108.5741405
9406000000000,4.0362159,108.5989512
9425800000000,4.036147219,108.6237154
9445600000000,4.036078815,108.6484332
9465400000000,4.036010687,108.6731048
9485200000000,4.035942831,108.6977303
9505000000000,4.035875248,108.72231
9524800000000,4.035807935,108.746844
9544600000000,4.03574089,108.7713326
9564400000000,4.035674112,108.7957758
9584200000000,4.035607599,108.8201739
9604000000000,4.035541349,108.8445271
9623800000000,4.035475362,108.8688355
9643600000000,4.035409635,108.8930993
9663400000000,4.035344167,108.9173186
9683200000000,4.035278957,108.9414938
9703000000000,4.035214002,108.9656248
9722800000000,4.035149301,108.9897119
9742600000000,4.035084853,109.0137553
9762400000000,4.035020657,109.0377551
9782200000000,4.03495671,109.0617116
9802000000000,4.034893011,109.0856247
9821800000000,4.034829559,109.1094949
9841600000000,4.034766352,109.1333221
9861400000000,4.03470339,109.1571066
9881200000000,4.034640669,109.1808485
9901000000000,4.03457819,109.204548
9920800000000,4.03451595,109.2282052
9940600000000,4.034453948,109.2518203
9960400000000,4.034392184,109.2753936
9980200000000,4.034330654,109.298925
10000000000000,4.034269359,109.3224148
